"Ticket";"Open_Date_Time";"Open_Day";"Open_Time";"Type";"Size";"Item";"Price";"Stop_Loss";"Take_Profit";"Close_Date_Time";"Close_Day";"Close_Time";"Price";"Commission";"Taxes";"Swap";"Profit"
21924457;"2022.10.13 18:41:38";13.10.2022;"18:41:38";"sell";0,06;".de40cash";12.433,40;0,00;0,00;"2022.10.13 18:45:25";13.10.2022;"18:45:25";12.399,00;"0.00";"0.00";0,00;2,06
21926153;"2022.10.13 18:52:24";13.10.2022;"18:52:24";"sell";0,03;".de40cash";12.430,40;0,00;0,00;"2022.10.13 19:10:47";13.10.2022;"19:10:47";12.412,10;"0.00";"0.00";0,00;0,55
22008994;"2022.10.17 09:31:37";17.10.2022;"09:31:37";"buy";0,03;".de40cash";12.439,00;0,00;0,00;"2022.10.17 09:46:04";17.10.2022;"09:46:04";12.450,40;"0.00";"0.00";0,00;0,34
22010316;"2022.10.17 09:53:47";17.10.2022;"09:53:47";"buy";0,03;".de40cash";12.434,20;0,00;0,00;"2022.10.17 09:54:24";17.10.2022;"09:54:24";12.438,60;"0.00";"0.00";0,00;0,13
22011172;"2022.10.17 10:01:04";17.10.2022;"10:01:04";"sell";0,03;".de40cash";12.427,50;0,00;0,00;"2022.10.17 10:17:19";17.10.2022;"10:17:19";12.435,40;"0.00";"0.00";0,00;-0,24
22011619;"2022.10.17 10:01:25";17.10.2022;"10:01:25";"sell";0,03;".de40cash";12.441,00;0,00;0,00;"2022.10.17 10:15:10";17.10.2022;"10:15:10";12.436,70;"0.00";"0.00";0,00;0,13
22012132;"2022.10.17 10:02:22";17.10.2022;"10:02:22";"sell";0,03;".de40cash";12.460,00;0,00;0,00;"2022.10.17 10:13:12";17.10.2022;"10:13:12";12.439,80;"0.00";"0.00";0,00;0,61
22012863;"2022.10.17 10:04:59";17.10.2022;"10:04:59";"sell";0,03;".de40cash";12.490,50;0,00;0,00;"2022.10.17 10:13:03";17.10.2022;"10:13:03";12.439,20;"0.00";"0.00";0,00;1,54
22014040;"2022.10.17 10:15:29";17.10.2022;"10:15:29";"sell";0,03;".de40cash";12.443,20;0,00;0,00;"2022.10.17 10:16:58";17.10.2022;"10:16:58";12.434,70;"0.00";"0.00";0,00;0,26
22014483;"2022.10.17 10:15:50";17.10.2022;"10:15:50";"sell";0,03;".de40cash";12.453,70;0,00;0,00;"2022.10.17 10:16:58";17.10.2022;"10:16:58";12.434,70;"0.00";"0.00";0,00;0,57
22017390;"2022.10.17 10:54:22";17.10.2022;"10:54:22";"sell";0,03;".de40cash";12.491,20;0,00;0,00;"2022.10.17 10:54:42";17.10.2022;"10:54:42";12.489,70;"0.00";"0.00";0,00;0,05
22020109;"2022.10.17 11:34:03";17.10.2022;"11:34:03";"sell";0,03;".de40cash";12.453,90;0,00;0,00;"2022.10.17 11:48:28";17.10.2022;"11:48:28";12.456,70;"0.00";"0.00";0,00;-0,08
22020854;"2022.10.17 11:40:23";17.10.2022;"11:40:23";"sell";0,03;".de40cash";12.485,10;0,00;0,00;"2022.10.17 11:48:23";17.10.2022;"11:48:23";12.453,20;"0.00";"0.00";0,00;0,96
22021930;"2022.10.17 11:54:20";17.10.2022;"11:54:20";"sell";0,03;".de40cash";12.481,30;0,00;0,00;"2022.10.17 11:54:52";17.10.2022;"11:54:52";12.478,30;"0.00";"0.00";0,00;0,09
22024355;"2022.10.17 12:38:05";17.10.2022;"12:38:05";"sell";0,03;".de40cash";12.493,00;0,00;0,00;"2022.10.17 13:02:34";17.10.2022;"13:02:34";12.514,80;"0.00";"0.00";0,00;-0,65
22026313;"2022.10.17 13:09:45";17.10.2022;"13:09:45";"buy";0,03;".de40cash";12.537,20;0,00;0,00;"2022.10.17 14:10:50";17.10.2022;"14:10:50";12.540,40;"0.00";"0.00";0,00;0,10
22027881;"2022.10.17 13:29:06";17.10.2022;"13:29:06";"buy";0,03;".de40cash";12.509,70;0,00;0,00;"2022.10.17 14:01:33";17.10.2022;"14:01:33";12.527,50;"0.00";"0.00";0,00;0,53
22039170;"2022.10.17 16:38:29";17.10.2022;"16:38:29";"sell";0,03;".de40cash";12.673,00;0,00;0,00;"2022.10.17 16:57:37";17.10.2022;"16:57:37";12.668,70;"0.00";"0.00";0,00;0,13
22068077;"2022.10.18 09:15:28";18.10.2022;"09:15:28";"sell";0,03;".de40cash";12.781,10;0,00;0,00;"2022.10.18 10:51:39";18.10.2022;"10:51:39";12.819,10;"0.00";"0.00";0,00;-1,14
22071396;"2022.10.18 10:11:57";18.10.2022;"10:11:57";"sell";0,03;".de40cash";12.774,40;0,00;0,00;"2022.10.18 10:14:57";18.10.2022;"10:14:57";12.748,10;"0.00";"0.00";0,00;0,79
22072319;"2022.10.18 10:19:06";18.10.2022;"10:19:06";"sell";0,03;".de40cash";12.766,40;0,00;0,00;"2022.10.18 10:19:52";18.10.2022;"10:19:52";12.754,70;"0.00";"0.00";0,00;0,35
22073190;"2022.10.18 10:23:20";18.10.2022;"10:23:20";"sell";0,03;".de40cash";12.767,90;0,00;0,00;"2022.10.18 10:26:25";18.10.2022;"10:26:25";12.788,60;"0.00";"0.00";0,00;-0,62
22073699;"2022.10.18 10:24:14";18.10.2022;"10:24:14";"sell";0,03;".de40cash";12.779,40;0,00;0,00;"2022.10.18 10:24:43";18.10.2022;"10:24:43";12.771,60;"0.00";"0.00";0,00;0,23
22074245;"2022.10.18 10:26:13";18.10.2022;"10:26:13";"sell";0,03;".de40cash";12.779,80;0,00;0,00;"2022.10.18 10:26:25";18.10.2022;"10:26:25";12.788,60;"0.00";"0.00";0,00;-0,26
22074743;"2022.10.18 10:28:14";18.10.2022;"10:28:14";"sell";0,03;".de40cash";12.772,40;0,00;0,00;"2022.10.18 10:31:55";18.10.2022;"10:31:55";12.792,60;"0.00";"0.00";0,00;-0,61
22075637;"2022.10.18 10:35:07";18.10.2022;"10:35:07";"sell";0,03;".de40cash";12.792,30;0,00;0,00;"2022.10.18 10:51:39";18.10.2022;"10:51:39";12.819,10;"0.00";"0.00";0,00;-0,80
22076412;"2022.10.18 10:43:08";18.10.2022;"10:43:08";"sell";0,03;".de40cash";12.806,40;0,00;0,00;"2022.10.18 10:51:38";18.10.2022;"10:51:38";12.819,30;"0.00";"0.00";0,00;-0,39
22077202;"2022.10.18 10:51:32";18.10.2022;"10:51:32";"buy";0,03;".de40cash";12.815,10;0,00;0,00;"2022.10.18 11:42:10";18.10.2022;"11:42:10";12.805,40;"0.00";"0.00";0,00;-0,29
22079164;"2022.10.18 11:21:17";18.10.2022;"11:21:17";"buy";0,03;".de40cash";12.829,10;0,00;0,00;"2022.10.18 11:42:10";18.10.2022;"11:42:10";12.805,40;"0.00";"0.00";0,00;-0,71
22080268;"2022.10.18 11:39:23";18.10.2022;"11:39:23";"buy";0,03;".de40cash";12.822,10;0,00;0,00;"2022.10.18 11:42:10";18.10.2022;"11:42:10";12.805,40;"0.00";"0.00";0,00;-0,50
22080938;"2022.10.18 11:44:33";18.10.2022;"11:44:33";"sell";0,06;".de40cash";12.808,90;0,00;0,00;"2022.10.18 14:46:47";18.10.2022;"14:46:47";12.839,10;"0.00";"0.00";0,00;-1,81
22085874;"2022.10.18 12:52:52";18.10.2022;"12:52:52";"sell";0,03;".de40cash";12.763,80;0,00;0,00;"2022.10.18 14:46:48";18.10.2022;"14:46:48";12.839,00;"0.00";"0.00";0,00;-2,26
22087212;"2022.10.18 13:16:57";18.10.2022;"13:16:57";"sell";0,03;".de40cash";12.779,30;0,00;0,00;"2022.10.18 14:46:47";18.10.2022;"14:46:47";12.839,10;"0.00";"0.00";0,00;-1,79
22088032;"2022.10.18 13:27:32";18.10.2022;"13:27:32";"sell";0,03;".de40cash";12.791,20;0,00;0,00;"2022.10.18 14:46:48";18.10.2022;"14:46:48";12.839,00;"0.00";"0.00";0,00;-1,43
22090508;"2022.10.18 14:11:57";18.10.2022;"14:11:57";"sell";0,06;".de40cash";12.810,40;0,00;0,00;"2022.10.18 14:34:05";18.10.2022;"14:34:05";12.822,60;"0.00";"0.00";0,00;-0,73
22092014;"2022.10.18 14:39:45";18.10.2022;"14:39:45";"sell";0,06;".de40cash";12.828,40;0,00;0,00;"2022.10.18 14:46:47";18.10.2022;"14:46:47";12.839,10;"0.00";"0.00";0,00;-0,64
22092900;"2022.10.18 14:49:43";18.10.2022;"14:49:43";"buy";0,30;".de40cash";12.839,10;0,00;0,00;"2022.10.18 15:31:15";18.10.2022;"15:31:15";12.890,40;"0.00";"0.00";0,00;15,39
22094376;"2022.10.18 15:11:23";18.10.2022;"15:11:23";"buy";0,06;".de40cash";12.867,60;0,00;0,00;"2022.10.18 15:12:19";18.10.2022;"15:12:19";12.869,40;"0.00";"0.00";0,00;0,11
22095972;"2022.10.18 15:21:54";18.10.2022;"15:21:54";"buy";0,06;".de40cash";12.863,10;0,00;0,00;"2022.10.18 15:31:15";18.10.2022;"15:31:15";12.890,40;"0.00";"0.00";0,00;1,64
22099877;"2022.10.18 16:10:58";18.10.2022;"16:10:58";"buy";0,06;".de40cash";12.897,10;0,00;0,00;"2022.10.18 16:11:53";18.10.2022;"16:11:53";12.899,00;"0.00";"0.00";0,00;0,11
22104226;"2022.10.18 17:10:27";18.10.2022;"17:10:27";"sell";0,03;".de40cash";12.893,40;0,00;0,00;"2022.10.18 17:13:34";18.10.2022;"17:13:34";12.888,10;"0.00";"0.00";0,00;0,16
22105937;"2022.10.18 17:29:56";18.10.2022;"17:29:56";"sell";0,03;".de40cash";12.841,70;0,00;0,00;"2022.10.18 17:33:33";18.10.2022;"17:33:33";12.837,10;"0.00";"0.00";0,00;0,14
22107491;"2022.10.18 17:45:37";18.10.2022;"17:45:37";"sell";0,03;".de40cash";12.834,40;0,00;0,00;"2022.10.18 18:00:53";18.10.2022;"18:00:53";12.833,10;"0.00";"0.00";0,00;0,04
22110138;"2022.10.18 18:16:50";18.10.2022;"18:16:50";"sell";0,03;".de40cash";12.785,40;0,00;0,00;"2022.10.18 18:22:43";18.10.2022;"18:22:43";12.775,60;"0.00";"0.00";0,00;0,29
22111370;"2022.10.18 18:23:35";18.10.2022;"18:23:35";"sell";0,03;".de40cash";12.782,40;0,00;0,00;"2022.10.18 18:27:35";18.10.2022;"18:27:35";12.775,10;"0.00";"0.00";0,00;0,22
22113272;"2022.10.18 18:46:35";18.10.2022;"18:46:35";"sell";0,02;".de40cash";12.766,80;0,00;0,00;"2022.10.18 18:47:03";18.10.2022;"18:47:03";12.764,00;"0.00";"0.00";0,00;0,06
22113419;"2022.10.18 18:49:19";18.10.2022;"18:49:19";"sell";0,02;".de40cash";12.766,80;0,00;12.735,70;"2022.10.18 19:04:52";18.10.2022;"19:04:52";12.776,10;"0.00";"0.00";0,00;-0,19
22113495;"2022.10.18 18:51:08";18.10.2022;"18:51:08";"sell";0,01;".de40cash";12.769,70;0,00;0,00;"2022.10.18 19:02:46";18.10.2022;"19:02:46";12.767,70;"0.00";"0.00";0,00;0,02
22113585;"2022.10.18 18:52:44";18.10.2022;"18:52:44";"sell";0,01;".de40cash";12.777,40;0,00;0,00;"2022.10.18 18:56:28";18.10.2022;"18:56:28";12.762,10;"0.00";"0.00";0,00;0,15
22113933;"2022.10.18 18:59:23";18.10.2022;"18:59:23";"sell";0,02;".de40cash";12.774,90;0,00;0,00;"2022.10.18 19:02:03";18.10.2022;"19:02:03";12.767,10;"0.00";"0.00";0,00;0,16
22114351;"2022.10.18 19:03:16";18.10.2022;"19:03:16";"sell";0,02;".de40cash";12.764,90;0,00;0,00;"2022.10.18 19:05:09";18.10.2022;"19:05:09";12.777,10;"0.00";"0.00";0,00;-0,24
22114365;"2022.10.18 19:04:12";18.10.2022;"19:04:12";"sell";0,02;".de40cash";12.774,30;0,00;0,00;"2022.10.18 19:05:12";18.10.2022;"19:05:12";12.776,90;"0.00";"0.00";0,00;-0,05
22114467;"2022.10.18 19:07:16";18.10.2022;"19:07:16";"sell";0,02;".de40cash";12.769,60;12.781,40;0,00;"2022.10.18 19:08:34";18.10.2022;"19:08:34";12.782,00;"0.00";"0.00";0,00;-0,25
22114526;"2022.10.18 19:08:42";18.10.2022;"19:08:42";"buy";0,03;".de40cash";12.782,10;0,00;0,00;"2022.10.18 19:09:03";18.10.2022;"19:09:03";12.788,90;"0.00";"0.00";0,00;0,20
22134480;"2022.10.19 09:50:15";19.10.2022;"09:50:15";"sell";0,03;".de40cash";12.815,60;0,00;0,00;"2022.10.19 10:07:42";19.10.2022;"10:07:42";12.772,50;"0.00";"0.00";0,00;1,29
22137427;"2022.10.19 10:15:05";19.10.2022;"10:15:05";"buy";0,03;".de40cash";12.771,60;0,00;0,00;"2022.10.19 10:15:38";19.10.2022;"10:15:38";12.773,10;"0.00";"0.00";0,00;0,05
22138144;"2022.10.19 10:22:11";19.10.2022;"10:22:11";"sell";0,03;".de40cash";12.791,60;0,00;0,00;"2022.10.19 10:26:25";19.10.2022;"10:26:25";12.774,80;"0.00";"0.00";0,00;0,50
22139476;"2022.10.19 10:34:44";19.10.2022;"10:34:44";"sell";0,03;".de40cash";12.724,00;0,00;0,00;"2022.10.19 10:35:38";19.10.2022;"10:35:38";12.722,30;"0.00";"0.00";0,00;0,05
22139998;"2022.10.19 10:36:12";19.10.2022;"10:36:12";"sell";0,03;".de40cash";12.735,60;0,00;0,00;"2022.10.19 11:12:51";19.10.2022;"11:12:51";12.732,30;"0.00";"0.00";0,00;0,10
22141070;"2022.10.19 10:43:24";19.10.2022;"10:43:24";"sell";0,03;".de40cash";12.750,00;0,00;0,00;"2022.10.19 11:12:48";19.10.2022;"11:12:48";12.732,30;"0.00";"0.00";0,00;0,53
22142151;"2022.10.19 10:53:43";19.10.2022;"10:53:43";"sell";0,03;".de40cash";12.775,20;0,00;0,00;"2022.10.19 11:05:41";19.10.2022;"11:05:41";12.747,70;"0.00";"0.00";0,00;0,83
22197650;"2022.10.20 10:56:10";20.10.2022;"10:56:10";"sell";0,03;".de40cash";12.644,70;0,00;0,00;"2022.10.20 11:13:34";20.10.2022;"11:13:34";12.634,00;"0.00";"0.00";0,00;0,32
22198756;"2022.10.20 11:04:29";20.10.2022;"11:04:29";"sell";0,03;".de40cash";12.649,50;0,00;0,00;"2022.10.20 11:12:16";20.10.2022;"11:12:16";12.644,00;"0.00";"0.00";0,00;0,17
22199248;"2022.10.20 11:05:24";20.10.2022;"11:05:24";"sell";0,03;".de40cash";12.654,30;0,00;0,00;"2022.10.20 11:12:13";20.10.2022;"11:12:13";12.642,10;"0.00";"0.00";0,00;0,37
22200133;"2022.10.20 11:16:02";20.10.2022;"11:16:02";"sell";0,03;".de40cash";12.639,80;0,00;0,00;"2022.10.20 11:57:01";20.10.2022;"11:57:01";12.632,00;"0.00";"0.00";0,00;0,23
22200791;"2022.10.20 11:21:44";20.10.2022;"11:21:44";"sell";0,03;".de40cash";12.656,50;0,00;0,00;"2022.10.20 11:24:27";20.10.2022;"11:24:27";12.645,80;"0.00";"0.00";0,00;0,32
22201824;"2022.10.20 11:32:48";20.10.2022;"11:32:48";"sell";0,03;".de40cash";12.655,80;0,00;0,00;"2022.10.20 11:57:01";20.10.2022;"11:57:01";12.632,00;"0.00";"0.00";0,00;0,71
22202511;"2022.10.20 11:36:59";20.10.2022;"11:36:59";"sell";0,03;".de40cash";12.665,80;0,00;0,00;"2022.10.20 11:54:37";20.10.2022;"11:54:37";12.654,00;"0.00";"0.00";0,00;0,35
22203139;"2022.10.20 11:40:29";20.10.2022;"11:40:29";"sell";0,03;".de40cash";12.675,00;0,00;0,00;"2022.10.20 11:54:34";20.10.2022;"11:54:34";12.651,90;"0.00";"0.00";0,00;0,69
22204795;"2022.10.20 12:01:28";20.10.2022;"12:01:28";"buy";0,03;".de40cash";12.629,70;0,00;0,00;"2022.10.20 12:03:06";20.10.2022;"12:03:06";12.633,30;"0.00";"0.00";0,00;0,11
22221620;"2022.10.20 16:36:17";20.10.2022;"16:36:17";"sell";0,03;".de40cash";12.702,00;0,00;0,00;"2022.10.20 16:36:27";20.10.2022;"16:36:27";12.694,00;"0.00";"0.00";0,00;0,24
22222478;"2022.10.20 16:42:37";20.10.2022;"16:42:37";"sell";0,03;".de40cash";12.705,30;0,00;0,00;"2022.10.20 16:43:55";20.10.2022;"16:43:55";12.698,00;"0.00";"0.00";0,00;0,22
22223144;"2022.10.20 16:45:14";20.10.2022;"16:45:14";"sell";0,03;".de40cash";12.720,80;0,00;0,00;"2022.10.20 16:45:29";20.10.2022;"16:45:29";12.714,50;"0.00";"0.00";0,00;0,19
22223682;"2022.10.20 16:46:05";20.10.2022;"16:46:05";"sell";0,03;".de40cash";12.722,80;0,00;0,00;"2022.10.20 16:48:37";20.10.2022;"16:48:37";12.719,80;"0.00";"0.00";0,00;0,09
22224239;"2022.10.20 16:46:57";20.10.2022;"16:46:57";"sell";0,03;".de40cash";12.733,80;0,00;0,00;"2022.10.20 16:48:34";20.10.2022;"16:48:34";12.718,30;"0.00";"0.00";0,00;0,47
22224905;"2022.10.20 16:49:56";20.10.2022;"16:49:56";"sell";0,03;".de40cash";12.726,40;0,00;0,00;"2022.10.20 17:54:37";20.10.2022;"17:54:37";12.758,00;"0.00";"0.00";0,00;-0,95
22225459;"2022.10.20 16:50:42";20.10.2022;"16:50:42";"sell";0,03;".de40cash";12.734,70;0,00;0,00;"2022.10.20 17:54:34";20.10.2022;"17:54:34";12.757,30;"0.00";"0.00";0,00;-0,68
22226352;"2022.10.20 16:52:26";20.10.2022;"16:52:26";"sell";0,03;".de40cash";12.739,70;0,00;0,00;"2022.10.20 17:54:28";20.10.2022;"17:54:28";12.757,50;"0.00";"0.00";0,00;-0,53
22227720;"2022.10.20 16:57:08";20.10.2022;"16:57:08";"sell";0,03;".de40cash";12.750,80;0,00;0,00;"2022.10.20 17:54:31";20.10.2022;"17:54:31";12.758,00;"0.00";"0.00";0,00;-0,22
22229457;"2022.10.20 17:06:29";20.10.2022;"17:06:29";"sell";0,03;".de40cash";12.781,50;0,00;0,00;"2022.10.20 17:41:10";20.10.2022;"17:41:10";12.767,50;"0.00";"0.00";0,00;0,42
22230496;"2022.10.20 17:12:24";20.10.2022;"17:12:24";"sell";0,06;".de40cash";12.790,50;0,00;0,00;"2022.10.20 17:34:24";20.10.2022;"17:34:24";12.771,30;"0.00";"0.00";0,00;1,15
22232194;"2022.10.20 17:20:01";20.10.2022;"17:20:01";"sell";0,06;".de40cash";12.800,80;0,00;0,00;"2022.10.20 17:31:45";20.10.2022;"17:31:45";12.785,20;"0.00";"0.00";0,00;0,94
22233231;"2022.10.20 17:24:24";20.10.2022;"17:24:24";"sell";0,16;".de40cash";12.810,10;0,00;0,00;"2022.10.20 17:27:26";20.10.2022;"17:27:26";12.795,80;"0.00";"0.00";0,00;2,29
22235811;"2022.10.20 17:48:06";20.10.2022;"17:48:06";"sell";0,03;".de40cash";12.769,30;0,00;0,00;"2022.10.20 17:49:39";20.10.2022;"17:49:39";12.763,80;"0.00";"0.00";0,00;0,17
